Source	Size
https:/raw.githubusercontent.com/scala/v2.13.1/collection/immutable/SortedSet.scala	263
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/vdom/Namespace.scala	261
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/util/concurrent/atomic/AtomicInteger.scala	260
https:/raw.githubusercontent.com/scala/v2.13.1/collection/mutable/Growable.scala	257
file:/shipreq/webapp-base/shipreq/webapp/base/ui/semantic/JQuery.scala	256
https:/raw.githubusercontent.com/scala/v2.13.1/collection/immutable/SortedMap.scala	250
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/util/AbstractSet.scala	245
https:/raw.githubusercontent.com/scala/v2.13.1/collection/mutable/IndexedSeq.scala	245
file:/shipreq/webapp-base/shipreq/webapp/base/protocol/entrypoint/ClientSideProcImpl.scala	244
https:/raw.githubusercontent.com/scala/v2.13.1/collection/mutable/Iterable.scala	238
https:/raw.githubusercontent.com/japgolly/microlibs-scala/v2.2/japgolly/microlibs/utils/package.scala	234
https:/raw.githubusercontent.com/scala/v2.13.1/reflect/NoManifest.scala	234
file:/shipreq/webapp-base-member/shipreq/webapp/base/package.scala	233
https:/raw.githubusercontent.com/scala/v2.13.1/runtime/AbstractFunction1.scala	228
https:/raw.githubusercontent.com/scala/v2.13.1/util/control/NonFatal.scala	228
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/scala/scalajs/js/JSNumberOps.scala	221
https:/raw.githubusercontent.com/scala/v2.13.1/collection/SortedMap.scala	221
https:/raw.githubusercontent.com/scala/v2.13.1/sys/package.scala	221
file://localhome/doeraene/projects/scalajs-java-time/java/time/chrono/AbstractChronology.scala	215
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/nio/GenHeapBuffer.scala	207
file:/shipreq/base-util/shipreq/base/util/IsoBool.scala	206
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalanglib/java/lang/Double.scala	202
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/io/PrintStream.scala	202
https:/raw.githubusercontent.com/scala/v2.13.1/math/package.scala	202
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Semigroup.scala	195
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/component/JsForwardRef.scala	190
https:/raw.githubusercontent.com/scala/v2.13.1/math/Equiv.scala	190
file:/shipreq/webapp-base/shipreq/webapp/base/ui/NoContentMessage.scala	189
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/component/Generic.scala	186
https:/raw.githubusercontent.com/scala/v2.13.1/math/Fractional.scala	186
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/util/Objects.scala	185
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/component/ScalaForwardRef.scala	182
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/vdom/ReactPortal.scala	182
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Unzip.scala	181
https:/raw.githubusercontent.com/scala/v2.13.1/math/Ordered.scala	180
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/feature/ReactFragment.scala	179
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/vdom/VdomArray.scala	179
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Zip.scala	178
https:/raw.githubusercontent.com/scala/v2.13.1/collection/StrictOptimizedSeqOps.scala	164
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/internal/Profunctor.scala	163
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalanglib/java/lang/Number.scala	163
https:/raw.githubusercontent.com/scala-js/v0.6.32/library-aux/scala/runtime/BoxedUnit.scala	162
file://localhome/doeraene/projects/scalajs-java-time/java/time/DateTimeException.scala	158
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/nio/ReadOnlyBufferException.scala	158
file:/shipreq/webapp-base/shipreq/webapp/base/lib/DomUtil.scala	157
https:/raw.githubusercontent.com/scala-js/v0.6.32/scalalib/overrides-2.13/scala/collection/mutable/Buffer.scala	155
https:/raw.githubusercontent.com/scala/v2.13.1/Product2.scala	155
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/nio/BufferOverflowException.scala	153
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/nio/BufferUnderflowException.scala	151
file:/shipreq/webapp-base/shipreq/webapp/base/validation/Composite.scala	149
https:/raw.githubusercontent.com/japgolly/univeq/v1.2.0/japgolly/univeq/package.scala	147
https:/raw.githubusercontent.com/scala/v2.13.1/Product3.scala	147
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/io/OutputStream.scala	132
https:/raw.githubusercontent.com/scala/v2.13.1/runtime/AbstractFunction2.scala	129
https:/raw.githubusercontent.com/scala/v2.13.1/runtime/AbstractFunction3.scala	129
https:/raw.githubusercontent.com/scala/v2.13.1/runtime/AbstractFunction4.scala	129
https:/raw.githubusercontent.com/scala/v2.13.1/runtime/AbstractFunction0.scala	128
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalanglib/java/lang/Boolean.scala	121
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/util/AbstractCollection.scala	121
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalanglib/java/lang/Byte.scala	117
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/scala/scalajs/js/typedarray/DataViewExt.scala	115
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalanglib/java/lang/Short.scala	112
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/io/FilterOutputStream.scala	104
https:/raw.githubusercontent.com/scala/v2.13.1/collection/mutable/Seq.scala	104
file:/shipreq/webapp-base/shipreq/webapp/base/lib/BaseReusability.scala	102
https:/raw.githubusercontent.com/julien-truffaut/Monocle/v1.6.0/core/monocle/Lens.scala	102
https:/raw.githubusercontent.com/scala/v2.13.1/collection/WithFilter.scala	102
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/util/Dictionary.scala	100
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/util/Map.scala	84
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/defaults/DefaultSettings.scala	83
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/InvariantFunctor.scala	79
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalanglib/java/lang/Float.scala	76
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/src/main/scala-new-collections/scala/scalajs/js/Any.scala	75
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/scala/scalajs/js/Dynamic.scala	68
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Applicative.scala	67
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Apply.scala	62
https:/raw.githubusercontent.com/scala/v2.13.1/Function0.scala	59
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Functor.scala	57
https:/raw.githubusercontent.com/scala/v2.13.1/collection/MapView.scala	56
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/src/main/scala-new-collections/scala/scalajs/runtime/Compat.scala	55
https:/raw.githubusercontent.com/scala/v2.13.1/collection/SortedSet.scala	47
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/mutable/Settings.scala	39
https:/raw.githubusercontent.com/scala/v2.13.1/runtime/Nothing$.scala	37
file://localhome/doeraene/projects/scalajs-java-time/java/time/chrono/Chronology.scala	36
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/scala/scalajs/js/Union.scala	36
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/defaults/Exports.scala	34
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/io/Closeable.scala	28
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/util/Collection.scala	28
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/util/Formattable.scala	28
https:/raw.githubusercontent.com/scala/v2.13.1/Function2.scala	27
https:/raw.githubusercontent.com/scala/v2.13.1/Function3.scala	27
https:/raw.githubusercontent.com/scala/v2.13.1/Function4.scala	27
https:/raw.githubusercontent.com/scala/v2.13.1/runtime/Null$.scala	27
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/scala/scalajs/js/JSStringOps.scala	26
https:/raw.githubusercontent.com/scala/v2.13.1/runtime/ScalaNumberProxy.scala	22
https:/raw.githubusercontent.com/japgolly/microlibs-scala/v2.2/japgolly/microlibs/utils/Memo.scala	21
file:/shipreq/webapp-base/shipreq/webapp/base/ClientConfig.scala	20
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/scala/scalajs/js/typedarray/TypedArrayBufferBridge.scala	19
https:/raw.githubusercontent.com/scala/v2.13.1/collection/immutable/StrictOptimizedSeqOps.scala	12
https:/raw.githubusercontent.com/suzaku-io/boopickle/v1.3.1/boopickle/DefaultByteBufferProvider.scala	12
https:/raw.githubusercontent.com/japgolly/univeq/v1.2.0/shared/src/main/scala-2.13/ScalaUnivEq.scala	10
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/scala/scalajs/js/DynamicImplicits.scala	10
file:/shipreq/webapp-base-member/shipreq/webapp/base/lib/KeyboardTheme.scala	7
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/Platform.scala	7
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalanglib/java/lang/Appendable.scala	2
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/scala/scalajs/js/Dictionary.scala	2
https:/raw.githubusercontent.com/scala/v2.13.1/Proxy.scala	2
